V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.88155,0.793639,0.767858,0.304658,0.748975,0.248809,0.23949,0.798956,0.503044,0.415331,0.504995,0.473889,0.439776,0.505354,0.266726,0.398001,0.6337,0.669576,0.563619,0.56902,0.58287,0.514836,0.67298,0.344771,0.585749,0.436002,0.398563,0.320254,8.8e-05,1.0
0.970953,0.796901,0.736468,0.510616,0.769165,0.25683,0.247587,0.793717,0.398057,0.414648,0.564703,0.383533,0.503928,0.389549,0.168156,0.367982,0.576999,0.587477,0.517606,0.584555,0.566071,0.469241,0.664186,0.294453,0.603424,0.433677,0.430483,0.320914,0.0,1.0
0.941295,0.802573,0.741509,0.554956,0.763698,0.263984,0.250488,0.799183,0.367481,0.416487,0.564569,0.373947,0.524641,0.39992,0.256798,0.342145,0.607608,0.623714,0.704193,0.592934,0.568569,0.477651,0.669884,0.293623,0.583612,0.495763,0.431733,0.319759,0.007245,1.0
0.991166,0.774124,0.832441,0.428707,0.767844,0.26202,0.265225,0.783537,0.480305,0.530921,0.25986,0.599503,0.575057,0.698878,0.228276,0.478248,0.727584,0.646132,0.431807,0.576598,0.558681,0.501122,0.6687,0.353048,0.570234,0.404221,0.415587,0.312087,3.9e-05,1.0
0.932253,0.790817,0.734775,0.40206,0.764683,0.248746,0.241727,0.800882,0.412295,0.400963,0.555635,0.411672,0.538087,0.470148,0.323496,0.299254,0.590267,0.575277,0.838801,0.585811,0.571676,0.506726,0.658152,0.333727,0.580751,0.604424,0.425218,0.310959,3e-05,1.0
0.916665,0.789498,0.748333,0.314492,0.754334,0.255616,0.243071,0.806248,0.435621,0.39235,0.494584,0.43201,0.541353,0.5179,0.209134,0.335775,0.51869,0.532633,0.625433,0.578876,0.574384,0.52704,0.668903,0.344224,0.559927,0.505966,0.423155,0.310781,0.003122,1.0
0.939589,0.749585,0.827478,0.500952,0.77087,0.26745,0.277142,0.774446,0.456123,0.545627,0.321376,0.596615,0.632518,0.688693,0.315125,0.434017,0.754694,0.628676,0.622099,0.579857,0.554829,0.500289,0.670555,0.529305,0.539371,0.437832,0.417136,0.296223,0.024721,1.0
0.931957,0.778746,0.79594,0.296646,0.758395,0.251914,0.249087,0.786969,0.429068,0.436016,0.498533,0.551421,0.515089,0.452186,0.298387,0.292829,0.453143,0.462576,0.697405,0.583752,0.574413,0.558412,0.666857,0.339089,0.573375,0.440315,0.416971,0.311545,0.000664,1.0
0.97442,0.781329,0.753276,0.333274,0.758626,0.237253,0.251423,0.788184,0.431936,0.414737,0.431197,0.518561,0.355411,0.430043,0.412198,0.349831,0.581577,0.528432,0.603961,0.584786,0.566422,0.470163,0.666936,0.344303,0.579279,0.407816,0.428052,0.31953,0.00253,1.0
0.857016,0.823322,0.721757,0.51919,0.756375,0.269762,0.240201,0.734262,0.428151,0.518105,0.548822,0.510362,0.35686,0.351664,0.41141,0.383681,0.636366,0.661905,0.636484,0.568377,0.651055,0.439972,0.685559,0.401246,0.58228,0.502873,0.421811,0.342927,0.004122,1.0
0.844856,0.825601,0.712764,0.52151,0.754702,0.268053,0.237083,0.738833,0.430053,0.520446,0.541885,0.518068,0.362741,0.360562,0.411355,0.387367,0.641259,0.661826,0.632562,0.568354,0.651162,0.435005,0.679769,0.404295,0.580575,0.501596,0.421652,0.342995,0.004122,1.0
0.913632,0.79127,0.772512,0.30632,0.758089,0.250388,0.25468,0.788408,0.401037,0.408982,0.533621,0.530101,0.50582,0.389272,0.321534,0.317681,0.510167,0.548442,0.662594,0.581683,0.575516,0.569252,0.661491,0.31748,0.58743,0.441143,0.417804,0.314418,0.005629,1.0
0.924257,0.69172,0.767216,0.309983,0.751861,0.262028,0.282901,0.777582,0.513087,0.477034,0.202371,0.695874,0.329822,0.682207,0.365362,0.428342,0.733841,0.676383,0.567809,0.62257,0.581538,0.46267,0.638687,0.470844,0.553454,0.279332,0.409173,0.319501,0.082747,1.0
0.940051,0.771644,0.798009,0.320057,0.760609,0.246226,0.250874,0.786355,0.462947,0.451272,0.370227,0.53524,0.393409,0.491044,0.382777,0.302978,0.512507,0.477423,0.666327,0.582683,0.570113,0.550318,0.672128,0.3628,0.566365,0.337392,0.425803,0.308298,0.000428,1.0
0.857976,0.814106,0.687837,0.597196,0.732127,0.250953,0.218604,0.829642,0.279661,0.407526,0.536256,0.462663,0.551127,0.449236,0.266928,0.224012,0.364331,0.326931,0.781806,0.574882,0.590094,0.56911,0.662472,0.38425,0.577905,0.514344,0.39496,0.288643,0.001771,1.0
0.945226,0.781421,0.799785,0.245214,0.761351,0.253232,0.254958,0.788751,0.394493,0.443382,0.365063,0.579835,0.544907,0.431085,0.33235,0.345741,0.633824,0.668239,0.491673,0.579176,0.560897,0.474876,0.664734,0.430541,0.561774,0.503285,0.421135,0.318217,0.001557,1.0
0.990396,0.778581,0.808336,0.436928,0.772553,0.262925,0.26487,0.786073,0.438166,0.509596,0.261,0.669165,0.452874,0.527939,0.324021,0.515176,0.781495,0.762011,0.380957,0.57863,0.564764,0.544263,0.664891,0.427282,0.586168,0.471113,0.417095,0.313852,0.000125,1.0
0.962106,0.798855,0.777934,0.428649,0.79103,0.264685,0.272053,0.778364,0.378884,0.461617,0.395064,0.630275,0.382445,0.406576,0.41255,0.517122,0.918356,0.762822,0.27579,0.578127,0.5694,0.464117,0.659167,0.241009,0.618682,0.469328,0.421747,0.321629,0.0,1.0
0.9389,0.787598,0.769739,0.248652,0.765414,0.245355,0.257939,0.789296,0.367353,0.44218,0.361803,0.580844,0.529005,0.452753,0.286379,0.326408,0.652532,0.646146,0.507338,0.577597,0.563125,0.485237,0.660552,0.435204,0.609814,0.553939,0.413814,0.31467,0.000973,1.0
0.973739,0.781373,0.7597,0.395794,0.762904,0.255357,0.250087,0.792832,0.446673,0.414268,0.500114,0.584642,0.417365,0.357918,0.215607,0.373403,0.656239,0.659666,0.570987,0.58501,0.570939,0.537745,0.661689,0.426087,0.609496,0.383586,0.428558,0.319615,0.002643,1.0
0.880155,0.796407,0.756723,0.482504,0.749086,0.259424,0.242405,0.786045,0.399526,0.478295,0.412776,0.484092,0.460175,0.438348,0.277612,0.30591,0.430676,0.365725,0.533942,0.569611,0.586974,0.522222,0.674662,0.51619,0.539296,0.370313,0.386743,0.338113,0.003634,1.0
0.868019,0.79537,0.763755,0.269427,0.763082,0.269892,0.234081,0.70056,0.470203,0.461183,0.401927,0.630906,0.394722,0.499914,0.207227,0.39146,0.622272,0.592741,0.584237,0.552125,0.701157,0.383312,0.672615,0.392911,0.595367,0.516195,0.419773,0.320488,3.9e-05,1.0
0.919687,0.798229,0.752999,0.359163,0.755531,0.258188,0.252403,0.80559,0.418092,0.395189,0.461854,0.589034,0.423828,0.381678,0.171653,0.387901,0.664744,0.67563,0.54901,0.579934,0.573062,0.551729,0.664964,0.425747,0.574628,0.358206,0.427102,0.316697,0.006847,1.0
0.927086,0.749883,0.778823,0.272914,0.766216,0.258528,0.288456,0.770893,0.466059,0.506974,0.193571,0.68382,0.42727,0.670011,0.353894,0.420487,0.719767,0.650904,0.647988,0.563377,0.561651,0.59338,0.663188,0.303797,0.52424,0.37083,0.429719,0.320641,0.028056,1.0
0.963223,0.767778,0.824581,0.378954,0.775109,0.257639,0.266224,0.782996,0.412358,0.544174,0.218234,0.677483,0.4694,0.65529,0.35391,0.43461,0.744873,0.622487,0.703171,0.582901,0.566918,0.55753,0.669942,0.4946,0.509295,0.873881,0.412443,0.316538,0.000279,1.0
0.978304,0.793501,0.745042,0.487963,0.77346,0.250132,0.258216,0.789824,0.371153,0.447239,0.500528,0.535414,0.290871,0.384725,0.246507,0.433137,0.69323,0.687405,0.457123,0.581927,0.565708,0.489888,0.664066,0.401802,0.603603,0.452848,0.42484,0.318571,0.00019,1.0
0.959223,0.786847,0.766792,0.433684,0.760324,0.260079,0.251237,0.798148,0.435695,0.427893,0.463296,0.568013,0.314626,0.398428,0.310664,0.367379,0.716157,0.729573,0.74692,0.585691,0.571446,0.547394,0.667364,0.42117,0.557325,0.430399,0.42447,0.31537,0.003149,1.0
0.978407,0.799517,0.730635,0.49769,0.776602,0.24444,0.25923,0.789032,0.36082,0.429031,0.553676,0.521082,0.311651,0.309608,0.30348,0.467634,0.736606,0.76672,0.423005,0.582955,0.56324,0.466597,0.664481,0.381289,0.597296,0.435994,0.425308,0.319694,0.0,1.0
0.971092,0.791368,0.74792,0.42176,0.765221,0.249783,0.254052,0.7943,0.408782,0.442007,0.485659,0.573463,0.341233,0.44362,0.359472,0.366103,0.693045,0.681467,0.74779,0.583308,0.567638,0.511615,0.668221,0.430533,0.550461,0.383174,0.421977,0.312167,7.8e-05,1.0
0.934574,0.794888,0.732805,0.409407,0.772651,0.233357,0.256044,0.787416,0.413396,0.393499,0.480188,0.481936,0.349475,0.268737,0.3607,0.369932,0.684979,0.661565,0.576602,0.580604,0.563788,0.491829,0.670721,0.279508,0.583324,0.345757,0.417667,0.308239,3.9e-05,1.0
0.916943,0.801297,0.723109,0.411212,0.758449,0.245528,0.265067,0.788619,0.401482,0.387968,0.478516,0.479503,0.358912,0.276118,0.380306,0.374116,0.691849,0.666325,0.604235,0.577278,0.560907,0.490476,0.667772,0.285909,0.604225,0.368518,0.424264,0.306475,0.014112,1.0
0.984152,0.761778,0.792677,0.286274,0.767108,0.248632,0.269967,0.780618,0.497157,0.479146,0.262958,0.710943,0.43684,0.574262,0.33297,0.447592,0.782812,0.699498,0.563157,0.584111,0.561796,0.500156,0.661759,0.344575,0.591358,0.342403,0.416224,0.313974,0.01075,1.0
0.966274,0.7542,0.806788,0.466195,0.763907,0.257864,0.272301,0.781725,0.426735,0.510494,0.285278,0.702143,0.505317,0.568496,0.30164,0.502547,0.765001,0.691898,0.383642,0.593866,0.566379,0.479845,0.659894,0.417377,0.550033,0.385269,0.414336,0.316062,0.02815,1.0
0.952154,0.779218,0.785924,0.239382,0.768217,0.257242,0.289916,0.775362,0.436315,0.462209,0.256599,0.678166,0.462363,0.56628,0.335814,0.454008,0.782248,0.72778,0.532777,0.57999,0.563266,0.536335,0.659368,0.263644,0.656963,0.403004,0.416488,0.309415,0.018711,1.0
0.965642,0.786899,0.762721,0.360452,0.796509,0.233059,0.248344,0.75621,0.453248,0.460831,0.417476,0.688832,0.320431,0.448635,0.304358,0.502775,0.892125,0.873903,0.519624,0.58366,0.539161,0.493755,0.606328,0.270641,0.442097,0.300149,0.423655,0.319606,3.9e-05,1.0
0.937692,0.74104,0.72656,0.414643,0.759904,0.244361,0.271556,0.779543,0.404102,0.43135,0.388645,0.596985,0.507614,0.484669,0.33548,0.363705,0.639111,0.579852,0.519651,0.611232,0.583998,0.514326,0.643263,0.354715,0.607798,0.377445,0.420436,0.321872,0.051963,1.0
0.978283,0.80041,0.731008,0.496708,0.777622,0.245654,0.259675,0.788526,0.354033,0.428069,0.569337,0.547684,0.411718,0.301115,0.296448,0.463921,0.736,0.749876,0.41697,0.583774,0.563565,0.47257,0.664333,0.378046,0.598977,0.436213,0.425523,0.319737,0.0,1.0
0.967193,0.78342,0.765043,0.410833,0.758823,0.257968,0.253829,0.794808,0.409663,0.453907,0.476268,0.606669,0.46823,0.488567,0.404553,0.363621,0.64294,0.659951,0.724628,0.586886,0.575212,0.564935,0.672169,0.447616,0.549802,0.40776,0.421485,0.31184,0.005068,1.0
0.956941,0.801255,0.772879,0.519561,0.769644,0.256069,0.25439,0.757198,0.324941,0.461725,0.375311,0.565382,0.462715,0.488265,0.354829,0.364064,0.664704,0.581156,0.641003,0.593027,0.550764,0.563145,0.660225,0.343498,0.623312,0.560041,0.42885,0.325211,3.9e-05,1.0
0.941853,0.789396,0.746908,0.540716,0.737525,0.284276,0.271135,0.759122,0.352419,0.445121,0.347813,0.573224,0.492714,0.469387,0.311928,0.390564,0.66077,0.595977,0.637669,0.59248,0.547886,0.547199,0.684952,0.334683,0.478512,0.441478,0.434171,0.316427,0.036017,1.0
0.978764,0.801425,0.733263,0.505531,0.77614,0.239684,0.260592,0.786207,0.360253,0.42451,0.487122,0.532787,0.443405,0.292453,0.340309,0.455842,0.744581,0.711145,0.389844,0.583866,0.563065,0.470571,0.66497,0.438983,0.599706,0.434602,0.425589,0.320041,0.0,1.0
0.962244,0.777166,0.756874,0.388457,0.752908,0.252549,0.259139,0.791254,0.42468,0.435892,0.408625,0.590716,0.502127,0.464895,0.469295,0.355989,0.66472,0.636988,0.717916,0.592421,0.576171,0.558684,0.680275,0.503679,0.552529,0.456968,0.419849,0.312529,0.013429,1.0
0.989929,0.765949,0.802934,0.268891,0.768901,0.256238,0.267175,0.782356,0.490409,0.488251,0.256081,0.738258,0.554109,0.582634,0.32176,0.452113,0.759562,0.657116,0.578084,0.58187,0.558188,0.486172,0.66659,0.434562,0.57835,0.405687,0.41615,0.313249,0.004224,1.0
0.904626,0.785886,0.778667,0.295701,0.755551,0.250141,0.248788,0.793091,0.40559,0.429251,0.480501,0.556942,0.521973,0.481359,0.295061,0.297103,0.459912,0.475831,0.680575,0.580025,0.579543,0.584908,0.656246,0.348374,0.564405,0.424742,0.412165,0.313492,0.003281,1.0
0.969007,0.779747,0.749622,0.348563,0.760981,0.261978,0.244092,0.797129,0.438066,0.401551,0.455776,0.505942,0.349471,0.411049,0.38791,0.274564,0.556929,0.378838,0.550258,0.58407,0.5715,0.512075,0.666959,0.301182,0.585056,0.398821,0.43227,0.320358,0.001536,1.0
0.936235,0.787814,0.759263,0.309815,0.765585,0.2579,0.249252,0.799154,0.37613,0.415591,0.409752,0.499954,0.351804,0.517333,0.366159,0.246887,0.511729,0.316096,0.575254,0.582932,0.58047,0.573521,0.661394,0.338313,0.594224,0.562872,0.428381,0.317206,0.0,1.0
0.918262,0.785685,0.72695,0.330491,0.742563,0.277677,0.263147,0.800873,0.396386,0.372902,0.431022,0.489582,0.35889,0.406245,0.33187,0.303173,0.57068,0.410575,0.511511,0.58234,0.57531,0.53901,0.679762,0.298765,0.480651,0.443149,0.437383,0.32156,0.028333,1.0
0.879016,0.725556,0.840985,0.480382,0.800921,0.272461,0.261487,0.777828,0.454692,0.592131,0.343779,0.682373,0.432864,0.621518,0.431023,0.42255,0.728139,0.612191,0.646104,0.555924,0.550771,0.595,0.66712,0.279869,0.549711,0.528462,0.407026,0.327928,0.000875,1.0
0.890747,0.754122,0.773169,0.453396,0.792985,0.228759,0.23451,0.796188,0.352885,0.420776,0.533981,0.532187,0.539865,0.411866,0.419707,0.290429,0.544604,0.571889,0.84208,0.602725,0.578563,0.508287,0.670612,0.36028,0.600951,0.405257,0.432706,0.326671,0.000323,1.0
0.966244,0.778866,0.74025,0.349663,0.761822,0.261268,0.244312,0.797215,0.426092,0.396666,0.552759,0.515003,0.3694,0.379923,0.386388,0.307135,0.560949,0.499014,0.549741,0.586543,0.577334,0.55201,0.6612,0.122206,0.595862,0.453321,0.432233,0.320675,0.004692,1.0
0.951573,0.759326,0.803022,0.242911,0.778534,0.24864,0.264889,0.774742,0.488833,0.513225,0.300386,0.701339,0.276834,0.681871,0.278353,0.42038,0.724628,0.706138,0.600605,0.569323,0.583686,0.610412,0.668244,0.486388,0.528934,0.392679,0.423098,0.313776,2.7e-05,1.0
0.908654,0.764852,0.735569,0.349538,0.752687,0.269365,0.25777,0.801597,0.397329,0.375724,0.536776,0.504724,0.379587,0.388085,0.377262,0.312381,0.565477,0.531365,0.548233,0.604017,0.584719,0.551807,0.68601,0.108959,0.606485,0.453649,0.429926,0.317883,0.02815,1.0
0.974451,0.801582,0.750093,0.457281,0.78601,0.249451,0.271332,0.765868,0.390471,0.480842,0.444688,0.649054,0.393728,0.395716,0.294364,0.549198,0.895744,0.913977,0.414176,0.576204,0.584121,0.474551,0.670755,0.222429,0.50571,0.425508,0.419643,0.315321,3e-05,1.0
0.875699,0.73853,0.756727,0.362842,0.752196,0.269207,0.24412,0.80554,0.424326,0.402937,0.460449,0.549583,0.411392,0.499776,0.336381,0.289153,0.496415,0.415464,0.609912,0.583306,0.579839,0.558251,0.653461,0.178621,0.567144,0.438679,0.43894,0.29439,0.023078,1.0
0.850375,0.742248,0.75293,0.355441,0.760266,0.258861,0.240486,0.809404,0.394353,0.401853,0.46029,0.548693,0.414806,0.527761,0.367783,0.287021,0.50085,0.418371,0.61941,0.582255,0.582843,0.567259,0.643377,0.184054,0.564432,0.443902,0.433318,0.299914,0.007616,1.0
0.960247,0.775349,0.828851,0.257107,0.771561,0.258214,0.268027,0.786062,0.456365,0.505426,0.356663,0.714812,0.400041,0.623921,0.324674,0.45114,0.750123,0.676309,0.643665,0.580928,0.556895,0.477056,0.667385,0.463184,0.543988,0.468399,0.418341,0.313343,0.000175,1.0
0.960338,0.788088,0.829892,0.4909,0.774398,0.265841,0.266708,0.786113,0.414998,0.507788,0.296931,0.680482,0.501062,0.487501,0.314807,0.465171,0.843623,0.755934,0.602832,0.582455,0.560856,0.519573,0.662949,0.488895,0.565351,0.502748,0.413554,0.314444,3e-05,1.0
0.93843,0.78692,0.79383,0.494131,0.76371,0.276743,0.269981,0.78411,0.383758,0.499954,0.426569,0.581895,0.405245,0.472809,0.340133,0.416849,0.683289,0.66199,0.705364,0.577078,0.555143,0.476971,0.672433,0.371641,0.547334,0.427862,0.412064,0.297274,0.012634,1.0
0.90108,0.768306,0.730869,0.402736,0.768802,0.247218,0.257078,0.792598,0.352959,0.406568,0.506732,0.530698,0.527222,0.423496,0.292204,0.307118,0.522942,0.544547,0.714061,0.583084,0.575364,0.568311,0.692917,0.366405,0.646378,0.425489,0.435633,0.313212,0.012456,1.0
0.93838,0.784792,0.784568,0.365194,0.790416,0.231219,0.22889,0.762002,0.424188,0.44509,0.3446,0.583889,0.331071,0.502572,0.3244,0.356604,0.649195,0.55582,0.58871,0.586101,0.548388,0.496252,0.576495,0.478497,0.488093,0.321758,0.431696,0.323156,7.8e-05,1.0
0.896899,0.757528,0.755105,0.401452,0.762046,0.251243,0.239937,0.801658,0.401606,0.431052,0.447721,0.572677,0.568109,0.492351,0.297606,0.314542,0.462343,0.485833,0.718513,0.576852,0.574163,0.551692,0.680803,0.395395,0.502377,0.296676,0.435992,0.315153,0.005636,1.0
0.966072,0.781754,0.828941,0.376289,0.777682,0.26403,0.273245,0.783928,0.404362,0.528481,0.184061,0.695145,0.483665,0.650746,0.194964,0.461194,0.707937,0.60535,0.4464,0.577447,0.563182,0.527339,0.666193,0.436339,0.537224,0.392308,0.418211,0.315051,0.0,1.0
0.977293,0.789147,0.770915,0.493438,0.7662,0.252759,0.254337,0.790982,0.392759,0.452182,0.479981,0.570706,0.375041,0.392003,0.204231,0.428925,0.669693,0.665901,0.471339,0.582006,0.566152,0.501974,0.665108,0.331493,0.58873,0.444088,0.425758,0.318391,3.9e-05,1.0
0.911923,0.80221,0.763894,0.475216,0.763181,0.247612,0.244343,0.805304,0.337962,0.39175,0.519719,0.482434,0.344001,0.334494,0.152458,0.379209,0.565247,0.576679,0.441763,0.582015,0.573206,0.495969,0.657972,0.319938,0.606572,0.433071,0.42601,0.315985,3.9e-05,1.0
0.868993,0.771105,0.74363,0.358322,0.770411,0.242924,0.229805,0.775863,0.36535,0.41325,0.446479,0.585161,0.53221,0.531224,0.257543,0.330063,0.462024,0.450046,0.610683,0.575967,0.551029,0.533882,0.648948,0.406353,0.590269,0.311136,0.427225,0.3096,0.000346,1.0
0.924204,0.806052,0.742734,0.572521,0.754758,0.252998,0.23916,0.809723,0.337007,0.417668,0.535828,0.487933,0.380546,0.347015,0.294281,0.344986,0.604185,0.602622,0.688987,0.585317,0.572988,0.507052,0.667928,0.321615,0.579237,0.513151,0.425479,0.312264,3.9e-05,1.0
0.917432,0.79832,0.705428,0.408562,0.729246,0.261887,0.257257,0.803722,0.382766,0.373391,0.547207,0.518073,0.390974,0.395122,0.37632,0.300806,0.60118,0.585747,0.835859,0.576659,0.572001,0.52935,0.665788,0.347116,0.600658,0.430203,0.426105,0.303596,0.025984,1.0
0.84917,0.784758,0.735757,0.342896,0.761571,0.229115,0.234672,0.813738,0.384423,0.362876,0.518201,0.535292,0.368797,0.40686,0.272576,0.327248,0.584222,0.560822,0.653001,0.572668,0.571816,0.498057,0.630724,0.360906,0.645198,0.382772,0.43091,0.298273,0.0,1.0
0.97373,0.79732,0.739553,0.518323,0.767175,0.23892,0.254272,0.789017,0.36564,0.424658,0.460186,0.472347,0.294328,0.338366,0.291152,0.387266,0.647084,0.590564,0.4412,0.582841,0.568045,0.491491,0.664245,0.359516,0.604011,0.459835,0.428485,0.320434,4.6e-05,1.0
0.990471,0.787367,0.776491,0.451807,0.77948,0.248738,0.271798,0.78237,0.39965,0.495719,0.417347,0.676261,0.389214,0.479865,0.233291,0.520722,0.838697,0.808508,0.411032,0.57856,0.559147,0.495564,0.663926,0.326318,0.599046,0.450078,0.416258,0.3141,8.6e-05,1.0
0.957144,0.812115,0.724078,0.574809,0.769173,0.236527,0.253988,0.793755,0.329526,0.408347,0.515488,0.444596,0.309734,0.267038,0.433613,0.395612,0.729592,0.706851,0.582226,0.585796,0.568177,0.488108,0.665539,0.329932,0.550211,0.501645,0.426965,0.318461,3e-05,1.0
0.9566,0.796754,0.726097,0.39589,0.754728,0.235203,0.251269,0.795694,0.397466,0.406943,0.466874,0.504517,0.33485,0.409482,0.485627,0.327355,0.658049,0.593829,0.745184,0.583895,0.571921,0.515936,0.668462,0.383379,0.568111,0.519422,0.419333,0.311132,0.003691,1.0
0.923225,0.795006,0.824445,0.282739,0.768531,0.27702,0.255012,0.717452,0.522175,0.490365,0.190482,0.691424,0.372622,0.522022,0.225158,0.46611,0.799325,0.769609,0.505831,0.565098,0.661676,0.450463,0.672263,0.24052,0.589648,0.3732,0.416796,0.312107,0.000311,1.0
0.93091,0.762949,0.771049,0.528964,0.743091,0.274561,0.276677,0.790479,0.330554,0.478818,0.41099,0.581334,0.423921,0.585258,0.280867,0.354363,0.5912,0.565832,0.696202,0.606093,0.581559,0.538785,0.698869,0.373328,0.608146,0.513873,0.413996,0.312924,0.038779,1.0
0.94039,0.813292,0.733034,0.487076,0.775685,0.240963,0.25603,0.79211,0.323712,0.378679,0.495565,0.404193,0.318796,0.227171,0.320338,0.404062,0.636881,0.657416,0.422568,0.585925,0.567895,0.465928,0.659848,0.352525,0.592726,0.433442,0.432149,0.323918,0.0,1.0
0.979722,0.79603,0.743232,0.48877,0.775458,0.248516,0.259881,0.786706,0.368099,0.442465,0.403704,0.553944,0.493011,0.360731,0.276912,0.428168,0.691247,0.646118,0.448762,0.583602,0.56485,0.490161,0.66314,0.379698,0.613395,0.456962,0.425153,0.318816,6.2e-05,1.0
0.979722,0.79603,0.743232,0.48877,0.775458,0.248516,0.259881,0.786706,0.368099,0.442465,0.403704,0.553944,0.493011,0.360731,0.276912,0.428168,0.691247,0.646118,0.448762,0.583602,0.56485,0.490161,0.66314,0.379698,0.613395,0.456962,0.425153,0.318816,6.2e-05,1.0
0.920592,0.774938,0.74283,0.514574,0.79219,0.231993,0.255134,0.794665,0.353329,0.43798,0.504903,0.554245,0.3153,0.35567,0.318164,0.486715,0.793153,0.831724,0.465108,0.590538,0.568209,0.471902,0.665007,0.3857,0.53155,0.42331,0.424139,0.310458,0.0,1.0
0.962011,0.795915,0.748836,0.531676,0.760005,0.254148,0.247676,0.79546,0.337812,0.469963,0.356873,0.471545,0.377011,0.51351,0.331676,0.282678,0.494241,0.430219,0.71446,0.584329,0.578948,0.558422,0.666359,0.453987,0.569535,0.529923,0.423,0.313087,3e-05,1.0
0.93918,0.806118,0.723805,0.429988,0.762851,0.242598,0.249211,0.79752,0.361265,0.409072,0.413482,0.467305,0.3612,0.41741,0.405473,0.282724,0.58533,0.560491,0.787328,0.585081,0.580592,0.572922,0.664636,0.420519,0.511981,0.411101,0.429778,0.326846,3e-05,1.0
